poll;vote
349;yes
349;yes
349;yes
349;no
349;yes
350;yes
350;yes
350;yes
350;yes
350;no
350;no
350;no
350;yes
350;no
350;yes
350;yes
350;yes
350;yes
350;no
350;yes
350;no
350;yes
350;yes
350;yes
350;no
350;yes
350;yes
350;yes
350;yes
350;yes
350;yes
350;no
350;no
350;yes
350;no
351;no
351;no
351;yes
351;no
351;yes
351;no
351;yes
351;no
351;yes
351;yes
351;yes
351;yes
351;no
351;no
351;yes
351;yes
351;no
351;yes
351;yes
351;no
351;no
351;yes
351;yes
351;yes
351;no
351;yes
351;no
351;no
351;yes
351;yes
352;no
352;no
352;yes
352;yes
352;yes
352;yes
352;no
352;yes
352;yes
352;no
352;yes
352;yes
352;yes
352;yes
352;yes
352;no
352;yes
352;yes
352;no
352;yes
352;yes
352;yes
352;no
352;yes
352;no
352;yes
352;no
352;yes
352;yes
352;no
353;yes
353;no
353;no
353;no
353;no
353;no
353;no
353;yes
353;yes
353;yes
353;yes
353;no
353;no
353;yes
353;yes
353;no
353;yes
353;yes
353;no
353;yes
353;yes
353;yes
353;yes
353;yes
353;yes
353;yes
353;yes
353;yes
353;no
353;yes
354;yes
354;yes
354;yes
354;yes
354;yes
354;no
354;no
354;yes
354;yes
354;yes
354;yes
354;no
354;yes
354;no
354;yes
354;no
354;no
354;no
354;yes
354;no
354;yes
354;no
354;no
354;yes
354;yes
354;no
354;no
354;no
354;yes
354;no
355;no
355;yes
355;yes
355;no
355;yes
355;yes
355;yes
355;yes
355;no
355;yes
355;no
355;no
355;no
355;yes
355;no
355;yes
355;no
355;yes
355;yes
355;yes
355;no
355;no
355;yes
355;no
355;yes
355;no
355;yes
355;yes
355;yes
355;yes
356;yes
356;yes
356;yes
356;yes
356;yes
356;yes
356;no
356;no
356;yes
356;no
356;yes
356;no
356;no
356;yes
356;no
356;no
356;no
356;no
356;no
356;yes
356;no
356;yes
356;no
356;yes
356;yes
356;yes
356;no
356;no
356;yes
356;no
357;yes
357;no
357;no
357;no
357;yes
357;yes
357;yes
357;yes
357;yes
357;no
357;yes
357;no
357;yes
357;yes
357;no
357;yes
357;yes
357;yes
357;yes
357;yes
357;yes
357;yes
357;no
357;yes
357;yes
357;no
357;yes
357;yes
357;no
357;yes
358;yes
358;yes
358;no
358;no
358;yes
358;no
358;yes
358;yes
358;yes
358;no
358;no
358;no
358;yes
358;yes
358;no
358;no
358;no
358;no
358;no
358;yes
358;no
358;no
358;yes
358;yes
358;no
358;yes
358;yes
358;no
358;yes
358;yes
359;no
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;no
359;yes
359;yes
359;yes
359;yes
359;no
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;yes
359;no
359;no
359;yes
359;yes
359;no
359;no
360;yes
360;no
360;no
360;no
360;no
360;no
360;yes
360;yes
360;yes
360;no
360;no
360;yes
360;no
360;no
360;yes
360;no
360;yes
360;yes
360;no
360;no
360;no
360;yes
360;yes
360;no
360;yes
360;yes
360;yes
360;no
360;no
360;yes
361;yes
361;yes
361;no
361;yes
361;yes
361;yes
361;yes
361;yes
361;yes
361;yes
361;no
361;yes
361;yes
361;yes
361;yes
361;no
361;yes
361;yes
361;yes
361;yes
361;yes
361;no
361;no
361;yes
361;yes
361;yes
361;yes
361;yes
361;yes
361;yes
362;yes
362;no
362;yes
362;no
362;yes
362;yes
362;yes
362;yes
362;yes
362;no
362;yes
362;no
362;no
362;yes
362;no
362;yes
362;no
362;yes
362;no
362;no
362;no
362;yes
362;no
362;no
362;yes
362;yes
362;yes
362;yes
362;yes
362;yes
363;no
363;yes
363;yes
363;yes
363;yes
363;yes
363;yes
363;no
363;yes
363;no
363;no
363;yes
363;yes
363;yes
363;no
363;yes
363;no
363;no
363;yes
363;no
363;no
363;no
363;no
363;no
363;yes
363;yes
363;no
363;yes
363;yes
363;no
364;yes
364;yes
364;yes
364;yes
364;no
364;yes
364;yes
364;no
364;yes
364;yes
364;yes
364;no
364;no
364;yes
364;no
364;yes
364;no
364;yes
364;no
364;yes
364;no
364;yes
364;yes
364;yes
364;no
364;yes
364;no
364;yes
364;yes
364;no
365;yes
365;no
365;no
365;yes
365;no
365;no
365;yes
365;no
365;yes
365;yes
365;yes
365;yes
365;no
365;yes
365;no
365;yes
365;no
365;yes
365;no
365;yes
365;yes
365;no
365;no
365;no
365;yes
365;yes
365;yes
365;no
365;no
365;no
366;yes
366;no
366;yes
366;yes
366;yes
366;yes
366;no
366;yes
366;yes
366;yes
366;yes
366;no
366;no
366;yes
366;yes
366;yes
366;no
366;yes
366;yes
366;yes
366;yes
366;no
366;no
366;no
366;no
366;yes
366;yes
366;yes
366;yes
366;no
367;no
367;yes
367;no
367;yes
367;no
367;no
367;yes
367;no
367;no
367;yes
367;yes
367;no
367;yes
367;no
367;no
367;no
367;yes
367;yes
367;yes
367;yes
367;yes
367;no
367;yes
367;yes
367;yes
367;yes
367;yes
367;no
367;yes
367;no
368;yes
368;yes
368;yes
368;yes
368;no
368;no
368;no
368;yes
368;yes
368;yes
368;yes
368;yes
368;yes
368;no
368;yes
368;yes
368;yes
368;no
368;yes
368;no
368;no
368;no
368;yes
368;no
368;yes
368;no
368;yes
368;no
368;yes
368;yes
369;yes
369;no
369;no
369;no
369;no
369;no
369;yes
369;yes
369;yes
369;no
369;yes
369;yes
369;no
369;yes
369;yes
369;yes
369;no
369;no
369;yes
369;yes
369;no
369;no
369;yes
369;yes
369;yes
369;yes
369;yes
369;no
369;yes
369;no
370;no
370;no
370;no
370;no
370;no
370;no
370;no
370;no
370;no
370;yes
370;no
370;no
370;yes
370;yes
370;yes
370;yes
370;yes
370;yes
370;yes
370;no
370;no
370;yes
370;no
370;yes
370;yes
370;yes
370;no
370;yes
370;no
370;yes
371;yes
371;yes
371;no
371;yes
371;yes
371;no
371;yes
371;no
371;no
371;yes
371;yes
371;yes
371;no
371;yes
371;no
371;no
371;yes
371;yes
371;no
371;no
371;yes
371;no
371;yes
371;no
371;yes
371;yes
371;yes
371;yes
371;no
371;yes
372;yes
372;yes
372;yes
372;yes
372;yes
372;yes
372;yes
372;no
372;yes
372;yes
372;yes
372;no
372;no
372;yes
372;no
372;yes
372;yes
372;yes
372;yes
372;yes
372;yes
372;no
372;no
372;yes
372;no
372;no
372;yes
372;yes
372;yes
372;yes
373;no
373;yes
373;yes
373;yes
373;yes
373;yes
373;yes
373;no
373;no
373;yes
373;no
373;yes
373;yes
373;yes
373;yes
373;yes
373;no
373;yes
373;no
373;no
373;yes
373;yes
373;yes
373;yes
373;yes
373;no
373;no
373;yes
373;yes
373;yes
374;yes
374;no
374;no
374;no
374;yes
374;yes
374;yes
374;yes
374;no
374;no
374;yes
374;no
374;yes
374;yes
374;yes
374;no
374;yes
374;no
374;no
374;yes
374;no
374;yes
374;yes
374;yes
374;yes
374;yes
374;no
374;yes
374;no
374;no
375;no
375;yes
375;yes
375;no
375;yes
375;no
375;yes
375;yes
375;yes
375;no
375;yes
375;no
375;yes
375;no
375;yes
375;yes
375;yes
375;no
375;yes
375;no
375;yes
375;no
375;yes
375;no
375;yes
375;yes
375;yes
375;no
375;yes
375;yes
376;yes
376;yes
376;yes
376;yes
376;no
376;no
376;yes
376;yes
376;no
376;no
376;no
376;yes
376;no
376;yes
376;no
376;yes
376;yes
376;yes
376;no
376;no
376;no
376;no
376;no
376;yes
376;no
376;yes
376;yes
376;no
376;yes
376;yes
377;yes
377;yes
377;no
377;no
377;yes
377;yes
377;no
377;yes
377;yes
377;yes
377;yes
377;no
377;no
377;no
377;no
377;no
377;yes
377;yes
377;yes
377;no
377;yes
377;yes
377;yes
377;no
377;yes
377;yes
377;yes
377;no
377;yes
377;no
378;yes
378;no
378;yes
378;yes
378;yes
378;yes
378;no
378;no
378;yes
378;no
378;yes
378;yes
378;no
378;yes
378;no
378;no
378;yes
378;yes
378;yes
378;yes
378;yes
378;yes
378;yes
378;no
378;no
378;no
378;yes
378;no
378;no
378;yes
379;yes
379;yes
379;no
379;yes
379;yes
379;no
379;yes
379;yes
379;no
379;yes
379;yes
379;no
379;yes
379;no
379;yes
379;yes
379;no
379;yes
379;no
379;yes
379;no
379;no
379;no
379;yes
379;yes
379;yes
379;yes
379;yes
379;no
379;yes
380;no
380;no
380;no
380;no
380;yes
380;no
380;no
380;no
380;yes
380;no
380;yes
380;no
380;yes
380;yes
380;yes
380;no
380;yes
380;no
380;yes
380;yes
380;yes
380;yes
380;no
380;no
380;yes
380;yes
380;no
380;yes
380;yes
380;yes
381;no
381;yes
381;yes
381;yes
381;yes
381;yes
381;yes
381;yes
381;no
381;yes
381;yes
381;no
381;yes
381;no
381;yes
381;yes
381;yes
381;no
381;yes
381;no
381;yes
381;yes
381;yes
381;yes
381;no
381;no
381;yes
381;yes
381;no
381;yes
382;no
382;no
382;yes
382;no
382;yes
382;no
382;no
382;no
382;yes
382;no
382;yes
382;no
382;yes
382;yes
382;no
382;yes
382;no
382;yes
382;yes
382;yes
382;yes
382;yes
382;no
382;no
382;no
382;no
382;no
382;yes
382;yes
382;yes
383;yes
383;no
383;no
383;no
383;yes
383;no
383;yes
383;yes
383;yes
383;no
383;yes
383;yes
383;yes
383;no
383;no
383;yes
383;no
383;yes
383;yes
383;no
383;no
383;no
383;yes
383;yes
383;no
383;yes
383;yes
383;yes
383;yes
383;no
384;yes
384;yes
384;yes
384;no
384;no
384;yes
384;yes
384;yes
384;yes
384;yes
384;no
384;yes
384;yes
384;yes
384;yes
384;yes
384;yes
384;no
384;yes
384;yes
384;no
384;no
384;yes
384;no
384;no
384;yes
384;yes
384;no
384;no
384;yes
385;yes
385;yes
385;yes
385;yes
385;yes
385;no
385;no
385;yes
385;no
385;no
385;yes
385;yes
385;yes
385;yes
385;yes
385;no
385;yes
385;yes
385;yes
385;no
385;no
385;no
385;yes
385;yes
385;yes
385;yes
385;no
385;yes
385;yes
385;yes
386;yes
386;no
386;no
386;yes
386;yes
386;yes
386;yes
386;yes
386;yes
386;yes
386;no
386;no
386;no
386;no
386;yes
386;yes
386;yes
386;yes
386;no
386;no
386;no
386;yes
386;no
386;no
386;yes
386;yes
386;yes
386;yes
386;yes
386;yes
387;yes
387;yes
387;yes
387;yes
387;yes
387;yes
387;yes
387;yes
387;yes
387;yes
387;no
387;no
387;yes
387;yes
387;yes
387;no
387;no
387;no
387;no
387;no
387;no
387;yes
387;no
387;yes
387;no
387;no
387;yes
387;no
387;no
387;yes
388;no
388;yes
388;no
388;yes
388;yes
388;yes
388;no
388;no
388;yes
388;no
388;no
388;yes
388;yes
388;yes
388;yes
388;no
388;no
388;no
388;no
388;no
388;yes
388;no
388;no
388;no
388;yes
388;yes
388;yes
388;yes
388;no
388;no
389;no
389;yes
389;yes
389;yes
389;yes
389;yes
389;yes
389;yes
389;yes
389;yes
389;no
389;yes
389;no
389;no
389;yes
389;yes
389;yes
389;yes
389;no
389;yes
389;yes
389;no
389;yes
389;yes
389;no
389;no
389;yes
389;yes
389;no
389;no
390;yes
390;no
390;no
390;no
390;no
390;yes
390;yes
390;no
390;no
390;yes
390;no
390;yes
390;no
390;yes
390;yes
390;no
390;yes
390;yes
390;no
390;yes
390;yes
390;no
390;no
390;no
390;yes
390;no
390;no
390;yes
390;yes
390;yes
391;no
391;yes
391;yes
391;no
391;no
391;yes
391;yes
391;yes
391;yes
391;no
391;yes
391;no
391;yes
391;yes
391;yes
391;yes
391;no
391;yes
391;no
391;yes
391;yes
391;yes
391;yes
391;no
391;no
391;yes
391;yes
391;no
391;yes
391;no
392;no
392;yes
392;yes
392;yes
392;no
392;no
392;yes
392;yes
392;yes
392;yes
392;yes
392;no
392;yes
392;yes
392;yes
392;no
392;yes
392;yes
392;yes
392;no
392;no
392;yes
392;no
392;yes
392;yes
392;no
392;yes
392;no
392;no
392;yes
393;no
393;no
393;yes
393;no
393;yes
393;no
393;yes
393;yes
393;yes
393;yes
393;no
393;yes
393;yes
393;yes
393;no
393;no
393;yes
393;no
393;yes
393;no
393;no
393;yes
393;yes
393;yes
393;yes
393;yes
393;no
393;no
393;yes
393;yes
394;no
394;yes
394;no
394;no
394;yes
394;no
394;yes
394;no
394;yes
394;yes
394;no
394;yes
394;yes
394;no
394;no
394;yes
394;yes
394;yes
394;yes
394;no
394;no
394;no
394;yes
394;yes
394;no
394;yes
394;yes
394;no
394;yes
394;yes
395;yes
395;yes
395;no
395;no
395;yes
395;yes
395;yes
395;yes
395;no
395;no
395;yes
395;yes
395;yes
395;no
395;yes
395;yes
395;yes
395;yes
395;yes
395;yes
395;no
395;yes
395;yes
395;yes
395;no
395;yes
395;no
395;yes
395;yes
395;yes
396;yes
396;yes
396;yes
396;yes
396;yes
396;yes
396;no
396;no
396;no
396;yes
396;yes
396;no
396;yes
396;no
396;yes
396;no
396;yes
396;no
396;no
396;yes
396;no
396;yes
396;yes
396;yes
396;no
396;yes
396;yes
396;no
396;no
396;yes
397;no
397;yes
397;no
397;yes
397;no
397;no
397;no
397;yes
397;yes
397;yes
397;yes
397;yes
397;yes
397;yes
397;no
397;yes
397;no
397;yes
397;yes
397;yes
397;no
397;no
397;no
397;no
397;yes
397;no
397;yes
397;yes
397;no
397;no
398;yes
398;no
398;no
398;no
398;no
398;yes
398;no
398;yes
398;yes
398;yes
398;yes
398;no
398;yes
398;yes
398;no
398;yes
398;yes
398;no
398;no
398;no
398;yes
398;no
398;no
398;no
398;yes
398;no
398;no
398;yes
398;yes
398;yes
399;yes
399;yes
399;no
399;yes
399;yes
399;no
399;yes
399;yes
399;yes
399;no
399;no
399;yes
399;yes
399;yes
399;yes
399;yes
399;yes
399;yes
399;yes
399;no
399;yes
399;yes
399;no
399;yes
399;no
399;yes
399;no
399;yes
399;no
399;no
400;yes
400;no
400;yes
400;yes
400;yes
400;yes
400;yes
400;yes
400;no
400;yes
400;yes
400;yes
400;no
400;yes
400;yes
400;no
400;yes
400;yes
400;yes
400;yes
400;no
400;yes
400;yes
400;no
400;no
400;no
400;no
400;no
400;yes
400;yes
401;no
401;yes
401;no
401;no
401;yes
401;yes
401;no
401;no
401;no
401;yes
401;no
401;yes
401;no
401;yes
401;yes
401;no
401;yes
401;no
401;no
401;yes
401;yes
401;no
401;yes
401;yes
401;no
401;yes
401;yes
401;no
401;no
401;no
402;yes
402;yes
402;yes
402;no
402;yes
402;yes
402;yes
402;no
402;yes
402;yes
402;yes
402;yes
402;yes
402;no
402;yes
402;no
402;no
402;yes
402;yes
402;no
402;no
402;yes
402;yes
402;yes
402;yes
402;no
402;yes
402;yes
402;no
402;yes
403;no
403;no
403;yes
403;yes
403;yes
403;yes
403;no
403;no
403;no
403;no
403;no
403;yes
403;no
403;yes
403;no
403;yes
403;yes
403;yes
403;no
403;yes
403;yes
403;no
403;yes
403;yes
403;yes
403;no
403;yes
403;yes
403;no
403;yes
404;no
404;no
404;no
404;no
404;yes
404;no
404;yes
404;yes
404;no
404;no
404;yes
404;no
404;no
404;yes
404;yes
404;yes
404;no
404;yes
404;no
404;yes
404;no
404;yes
404;yes
404;yes
404;no
404;yes
404;no
404;yes
404;no
404;yes
405;yes
405;yes
405;yes
405;no
405;yes
405;yes
405;yes
405;no
405;no
405;no
405;yes
405;yes
405;yes
405;yes
405;yes
405;no
405;no
405;no
405;yes
405;yes
405;yes
405;yes
405;no
405;no
405;yes
405;yes
405;yes
405;no
405;yes
405;no
406;yes
406;yes
406;no
406;yes
406;yes
406;no
406;no
406;no
406;yes
406;yes
406;yes
406;yes
406;yes
406;yes
406;yes
406;no
406;no
406;yes
406;yes
406;no
406;no
406;no
406;no
406;yes
406;yes
406;no
406;yes
406;yes
406;no
406;yes
407;yes
407;no
407;yes
407;no
407;no
407;yes
407;yes
407;yes
407;yes
407;yes
407;no
407;yes
407;no
407;yes
407;yes
407;yes
407;no
407;yes
407;no
407;no
407;yes
407;no
407;no
407;no
407;no
407;yes
407;yes
407;no
407;yes
407;yes
408;no
408;yes
408;no
408;no
408;no
408;no
408;no
408;yes
408;no
408;yes
408;no
408;no
408;no
408;no
408;no
408;no
408;yes
408;yes
408;yes
408;no
408;yes
408;no
408;yes
408;yes
408;yes
408;yes
408;no
408;no
408;no
408;yes
409;no
409;no
409;yes
409;no
409;yes
409;yes
409;yes
409;yes
409;no
409;no
409;yes
409;yes
409;yes
409;yes
409;no
409;no
409;no
409;no
409;yes
409;yes
409;yes
409;yes
409;yes
409;no
409;no
409;yes
409;no
409;no
409;yes
409;yes
410;yes
410;yes
410;no
410;yes
410;yes
410;yes
410;yes
410;yes
410;yes
410;no
410;yes
410;yes
410;yes
410;no
410;yes
410;yes
410;no
410;yes
410;yes
410;yes
410;yes
410;yes
410;yes
410;yes
410;yes
410;yes
410;no
410;no
410;yes
410;no
411;yes
411;no
411;yes
411;no
411;yes
411;yes
411;no
411;yes
411;yes
411;yes
411;yes
411;yes
411;no
411;yes
411;yes
411;yes
411;yes
411;no
411;yes
411;yes
411;no
411;yes
411;yes
411;yes
411;no
411;yes
411;yes
411;yes
411;no
411;yes
412;no
412;no
412;no
412;yes
412;yes
412;yes
412;no
412;no
412;no
412;yes
412;yes
412;no
412;yes
412;no
412;no
412;no
412;yes
412;yes
412;no
412;no
412;yes
412;yes
412;no
412;no
412;yes
412;no
412;yes
412;yes
412;no
412;yes
413;yes
413;yes
413;yes
413;no
413;yes
413;yes
413;no
413;yes
413;yes
413;yes
413;yes
413;yes
413;yes
413;yes
413;no
413;no
413;no
413;yes
413;no
413;yes
413;no
413;yes
413;no
413;no
413;yes
413;yes
413;yes
413;yes
413;yes
413;no
414;no
414;yes
414;yes
414;yes
414;yes
414;yes
414;yes
414;yes
414;no
414;yes
414;no
414;no
414;no
414;yes
414;yes
414;no
414;yes
414;no
414;yes
414;yes
414;yes
414;yes
414;no
414;yes
414;yes
414;yes
414;yes
414;yes
414;no
414;no
415;no
415;yes
415;yes
415;yes
415;yes
415;yes
415;yes
415;yes
415;yes
415;yes
415;yes
415;yes
415;no
415;no
415;yes
415;no
415;yes
415;yes
415;yes
415;yes
415;no
415;yes
415;no
415;yes
415;no
415;no
415;no
415;no
415;no
415;yes
416;no
416;no
416;yes
416;no
416;no
416;yes
416;yes
416;no
416;no
416;no
416;yes
416;yes
416;no
416;yes
416;no
416;yes
416;yes
416;no
416;yes
416;yes
416;yes
416;yes
416;yes
416;yes
416;yes
416;no
416;no
416;yes
416;no
416;no
417;yes
417;yes
417;yes
417;no
417;yes
417;no
417;yes
417;no
417;yes
417;no
417;yes
417;no
417;no
417;no
417;no
417;no
417;yes
417;no
417;no
417;no
417;yes
417;no
417;yes
417;yes
417;no
417;yes
417;no
417;yes
417;yes
417;yes
418;yes
418;no
418;yes
418;no
418;no
418;yes
418;no
418;no
418;no
418;yes
418;yes
418;yes
418;yes
418;yes
418;yes
418;no
418;no
418;yes
418;yes
418;yes
418;no
418;yes
418;no
418;yes
418;yes
418;yes
418;no
418;yes
418;no
418;no
419;yes
419;no
419;no
419;no
419;yes
419;no
419;no
419;yes
419;yes
419;no
419;yes
419;yes
419;yes
419;yes
419;yes
419;yes
419;yes
419;no
419;no
419;no
419;no
419;yes
419;yes
419;yes
419;no
419;yes
419;no
419;yes
419;yes
419;yes
420;yes
420;yes
420;no
420;no
420;no
420;no
420;no
420;yes
420;yes
420;no
420;yes
420;yes
420;no
420;no
420;yes
420;no
420;no
420;yes
420;no
420;no
420;yes
420;yes
420;no
420;no
420;yes
420;yes
420;yes
420;yes
420;no
420;yes
421;yes
421;yes
421;yes
421;no
421;yes
421;no
421;yes
421;yes
421;no
421;yes
421;yes
421;no
421;no
421;no
421;no
421;yes
421;yes
421;yes
421;yes
421;yes
421;yes
421;no
421;no
421;yes
421;yes
421;no
421;no
421;yes
421;no
421;yes
422;yes
422;yes
422;yes
422;yes
422;yes
422;yes
422;no
422;yes
422;no
422;no
422;yes
422;yes
422;no
422;no
422;yes
422;yes
422;no
422;yes
422;yes
422;no
422;yes
422;yes
422;yes
422;yes
422;yes
422;yes
422;yes
422;yes
422;yes
422;yes
423;yes
423;yes
423;yes
423;yes
423;yes
423;yes
423;no
423;no
423;no
423;yes
423;yes
423;yes
423;no
423;no
423;yes
423;no
423;yes
423;yes
423;yes
423;no
423;yes
423;yes
423;no
423;yes
423;no
423;no
423;no
423;yes
423;no
423;yes
424;yes
424;no
424;yes
424;yes
424;no
424;no
424;yes
424;no
424;no
424;yes
424;yes
424;no
424;yes
424;no
424;no
424;yes
424;no
424;yes
424;yes
424;no
424;no
424;yes
424;yes
424;yes
424;yes
424;no
424;no
424;no
424;no
424;yes
425;no
425;yes
425;yes
425;no
425;yes
425;no
425;yes
425;yes
425;yes
425;yes
425;no
425;yes
425;yes
425;yes
425;yes
425;no
425;yes
425;yes
425;yes
425;no
425;yes
425;no
425;no
425;no
425;yes
425;no
425;yes
425;yes
425;yes
425;no
426;yes
426;no
426;no
426;yes
426;no
426;yes
426;no
426;yes
426;no
426;yes
426;yes
426;no
426;yes
426;yes
426;no
426;no
426;no
426;yes
426;yes
426;yes
426;yes
426;no
426;no
426;no
426;yes
426;yes
426;no
426;no
426;yes
426;yes
427;yes
427;yes
427;yes
427;no
427;no
427;no
427;yes
427;yes
427;no
427;yes
427;yes
427;no
427;yes
427;yes
427;yes
427;yes
427;yes
427;yes
427;yes
427;yes
427;no
427;yes
427;yes
427;yes
427;yes
427;no
427;no
427;no
427;no
427;no
428;no
428;no
428;no
428;no
428;no
428;yes
428;yes
428;no
428;yes
428;yes
428;no
428;yes
428;no
428;yes
428;yes
428;no
428;no
428;no
428;no
428;yes
428;no
428;no
428;yes
428;yes
428;yes
428;no
428;yes
428;yes
428;yes
428;no
429;no
429;no
429;no
429;no
429;yes
429;no
429;no
429;yes
429;no
429;no
429;yes
429;yes
429;yes
429;yes
429;yes
429;no
429;yes
429;yes
429;yes
429;yes
429;yes
429;no
429;yes
429;no
429;no
429;yes
429;yes
429;no
429;yes
429;yes
430;yes
430;yes
430;yes
430;yes
430;no
430;yes
430;yes
430;no
430;yes
430;yes
430;yes
430;no
430;no
430;yes
430;yes
430;yes
430;yes
430;yes
430;no
430;yes
430;no
430;no
430;yes
430;no
430;yes
430;yes
430;yes
430;yes
430;yes
430;no
431;no
431;yes
431;no
431;no
431;yes
431;yes
431;yes
431;no
431;no
431;yes
431;no
431;yes
431;no
431;yes
431;yes
431;yes
431;yes
431;no
431;yes
431;no
431;no
431;no
431;yes
431;yes
431;yes
431;no
431;yes
431;no
431;yes
431;yes
432;no
432;yes
432;yes
432;yes
432;yes
432;no
432;no
432;yes
432;yes
432;yes
432;no
432;no
432;yes
432;yes
432;yes
432;no
432;yes
432;yes
432;yes
432;yes
432;yes
432;yes
432;yes
432;yes
432;no
432;no
432;yes
432;yes
432;yes
432;yes
433;yes
433;yes
433;yes
433;yes
433;yes
433;no
433;no
433;yes
433;yes
433;yes
433;yes
433;no
433;yes
433;no
433;yes
433;yes
433;no
433;no
433;yes
433;no
433;no
433;yes
433;yes
433;yes
433;yes
433;no
433;yes
433;no
433;no
433;yes
434;yes
434;no
434;yes
434;no
434;yes
434;yes
434;yes
434;no
434;no
434;yes
434;yes
434;no
434;no
434;yes
434;yes
434;yes
434;yes
434;yes
434;no
434;no
434;no
434;no
434;yes
434;yes
434;no
434;no
434;no
434;no
434;no
434;yes
435;no
435;no
435;no
435;yes
435;yes
435;yes
435;no
435;no
435;yes
435;yes
435;yes
435;yes
435;yes
435;no
435;yes
435;no
435;yes
435;yes
435;yes
435;yes
435;yes
435;no
435;yes
435;no
435;yes
435;yes
435;yes
435;yes
435;yes
435;no
436;yes
436;yes
436;yes
436;yes
436;yes
436;yes
436;yes
436;yes
436;yes
436;yes
436;no
436;no
436;no
436;yes
436;yes
436;yes
436;no
436;yes
436;no
436;yes
436;no
436;yes
436;yes
436;yes
436;yes
436;no
436;yes
436;no
436;no
436;no
437;no
437;no
437;no
437;yes
437;yes
437;no
437;yes
437;no
437;yes
437;yes
437;no
437;no
437;no
437;no
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;yes
437;no
437;yes
437;yes
438;no
438;no
438;yes
438;yes
438;yes
438;no
438;yes
438;no
438;no
438;yes
438;yes
438;no
438;no
438;no
438;yes
438;yes
438;yes
438;no
438;yes
438;no
438;no
438;yes
438;yes
438;yes
438;yes
438;no
438;yes
438;no
438;yes
438;yes
439;yes
439;no
439;yes
439;yes
439;no
439;no
439;no
439;yes
439;no
439;yes
439;yes
439;yes
439;yes
439;yes
439;yes
439;yes
439;yes
439;no
439;yes
439;no
439;no
439;no
439;yes
439;yes
439;yes
439;yes
439;no
439;yes
439;yes
439;no
440;yes
440;yes
440;yes
440;yes
440;no
440;yes
440;no
440;yes
440;yes
440;no
440;yes
440;no
440;no
440;yes
440;no
440;no
440;no
440;yes
440;no
440;no
440;yes
440;no
440;yes
440;no
440;yes
440;no
440;yes
440;yes
440;yes
440;no
441;no
441;yes
441;yes
441;no
441;no
441;yes
441;yes
441;yes
441;yes
441;yes
441;yes
441;yes
441;no
441;no
441;yes
441;no
441;yes
441;yes
441;no
441;no
441;yes
441;yes
441;yes
441;yes
441;yes
441;yes
441;yes
441;yes
441;yes
441;no
442;yes
442;yes
442;yes
442;no
442;yes
442;no
442;yes
442;yes
442;no
442;no
442;no
442;yes
442;no
442;yes
442;yes
442;yes
442;no
442;yes
442;yes
442;yes
442;yes
442;yes
442;no
442;yes
442;yes
442;yes
442;yes
442;yes
442;no
442;no
443;no
443;yes
443;yes
443;yes
443;no
443;yes
443;yes
443;yes
443;yes
443;yes
443;no
443;yes
443;no
443;no
443;yes
443;no
443;no
443;no
443;no
443;no
443;no
443;no
443;no
443;yes
443;yes
443;no
443;yes
443;yes
443;no
443;yes
444;no
444;no
444;yes
444;yes
444;yes
444;no
444;yes
444;no
444;yes
444;yes
444;yes
444;no
444;yes
444;yes
444;no
444;yes
444;no
444;no
444;no
444;no
444;yes
444;no
444;yes
444;no
444;yes
444;no
444;yes
444;no
444;yes
444;yes
445;no
445;yes
445;no
445;yes
445;no
445;no
445;yes
445;yes
445;yes
445;no
445;no
445;no
445;yes
445;yes
445;yes
445;yes
445;no
445;no
445;yes
445;no
445;yes
445;yes
