id;country;managed_by;fulfill_via;vendor_inco_term;shipment_mode;late_delivery;late;product_group;sub_classification;vendor;item_description;molecule_test_type;brand;dosage;dosage_form;unit_of_measure_per_pack;line_item_quantity;line_item_value;pack_price;unit_price;manufacturing_site;first_line_designation;weight_kilograms;freight_cost_usd;line_item_insurance_usd
1956;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;8400;85596,00;10,19;0,34;Mylan (formerly Matrix) Nashik;Yes;613;3247,73;167,77
4312;Guyana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;1062;33984,00;32,00;1,60;Trinity Biotech, Plc;Yes;362;4717,51;54,37
61871;Dominican Republic;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, 100 Tests;HIV 1/2, Bioline 3.0 Kit;Bioline;N/A;Test kit;100;41;3075,00;75,00;0,75;Standard Diagnostics, Korea;Yes;28;483,68;5,07
30615;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2604;208320,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1239;22650,58;343,73
27829;South Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs;HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs;Determine;N/A;Test kit - Ancillary;100;115;920,00;8,00;0,08;Alere Medical Co., Ltd.;Yes;173;4594,07;0,95
31146;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;9030;95718,00;10,60;0,18;Strides, Bangalore, India.;Yes;1054;5726,24;157,93
14331;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;3528;22932,00;6,50;0,22;Mylan (formerly Matrix) Nashik;Yes;383;1162,52;44,95
22722;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;207;6624,00;32,00;1,60;Trinity Biotech, Plc;Yes;71;1626,67;10,93
41399;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;384;1363,20;3,55;0,12;Hetero Unit III Hyderabad IN;Yes;42;2391,08;1,40
13761;Vietnam;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs;Ritonavir;Norvir;100mg;Tablet;30;174;4047,24;23,26;0,78;ABBVIE Ludwigshafen Germany;Yes;21;583,66;5,67
67194;Zimbabwe;PMO - US;Direct Drop;EXW;Air Charter;0;No;ARV;Adult;HETERO LABS LIMITED;Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs;Lamivudine/Tenofovir Disoproxil Fumarate;Generic;300/300mg;Tablet - FDC;30;42240;195148,80;4,62;0,15;Hetero Unit III Hyderabad IN;Yes;4589;27376,22;200,61
67476;South Africa;PMO - US;Direct Drop;DDP;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Zidovudine 300mg, tablets, 60 Tabs;Zidovudine;Generic;300mg;Tablet;60;23800;176834,00;7,43;0,12;Aurobindo Unit III, India;Yes;1273;3296,58;381,25
47035;Angola;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Efavirenz 50mg, capsule, 30 Caps;Efavirenz;Generic;50mg;Capsule;30;360;806,40;2,24;0,07;Aurobindo Unit III, India;Yes;21;840,17;1,00
76559;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;30/60mg;Tablet - FDC;60;1966;4423,50;2,25;0,04;Mylan (formerly Matrix) Nashik;Yes;91;1143,04;6,20
39647;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;20000;219000,00;10,95;0,18;Aurobindo Unit III, India;Yes;2675;9656,19;361,35
75980;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;8500;680000,00;80,00;0,80;Inverness Japan;Yes;1462;14419,86;1466,08
797;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;319;6380,00;20,00;0,80;Standard Diagnostics, Korea;Yes;100;1122,24;12,50
46860;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;24000;264000,00;11,00;0,18;Strides, Bangalore, India.;Yes;2769;10546,68;569,18
53292;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2849;253561,00;89,00;0,89;Inverness Japan;Yes;783;9162,21;546,68
39606;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;2360;75520,00;32,00;1,60;Trinity Biotech, Plc;Yes;1636;21087,70;162,82
10298;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;1500;105000,00;70,00;0,70;Inverness Japan;Yes;341;9749,73;205,80
76374;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;20481;501784,50;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;13656;139951,34;620,71
19405;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;3039;0,00;0,00;0,00;Alere Medical Co., Ltd.;Yes;1257;21351,18;0,00
5937;Vietnam;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;BRISTOL-MYERS SQUIBB;Didanosine 25mg [Videx], chewable tablets, 60 Tabs;Didanosine;Videx;25mg;Chewable/dispersible tablet;60;280;1960,00;7,00;0,12;BMS Meymac, France;Yes;60;1516,05;3,84
60812;Haiti;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.);Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml;Efavirenz;Stocrin/Sustiva;30mg/ml;Oral solution;180;192;3256,32;16,96;0,09;MSD, Haarlem, NL;Yes;54;290,00;6,38
75623;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;750;24000,00;32,00;1,60;Trinity Biotech, Plc;Yes;253;2849,79;51,74
59928;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;14500;166605,00;11,49;0,38;Mylan (formerly Matrix) Nashik;Yes;1640;2503,07;206,09
60005;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;33022;268468,86;8,13;0,14;Aurobindo Unit III, India;Yes;4190;16066,92;332,10
39441;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;CIPLA LIMITED;Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs;Lamivudine/Nevirapine/Stavudine;Generic;60/100/12mg;Chewable/dispersible tablet - FDC;60;70000;301000,00;4,30;0,07;Cipla, Goa, India;Yes;5999;25383,34;422,00
63537;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;6133;545837,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;2483;31306,65;561,12
55297;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Abacavir 300mg, tablets, 60 Tabs;Abacavir;Generic;300mg;Tablet;60;100;1574,00;15,74;0,26;Mylan (formerly Matrix) Nashik;Yes;10;3896,68;3,39
63106;Cameroon;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;38707;314687,91;8,13;0,14;Aurobindo Unit III, India;Yes;4926;40227,60;389,27
32496;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;150/300mg;Tablet - FDC;60;4848;31463,52;6,49;0,11;Mylan (formerly Matrix) Nashik;Yes;415;1009,60;38,92
44783;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests;HIV 1/2, Bioline 3.0 Kit (no accessories);Bioline;N/A;Test kit;30;2418;58032,00;24,00;0,80;Standard Diagnostics, Korea;Yes;859;7894,76;95,75
70788;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;3200;284800,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1533;35813,98;399,29
71263;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;728;23296,00;32,00;1,60;Trinity Biotech, Plc;Yes;245;6897,71;38,44
44045;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;EMCURE PHARMACEUTICALS LTD;Atazanavir 150mg, capsules, 60 Caps;Atazanavir;Generic;150mg;Capsule;60;46;1200,14;26,09;0,43;Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India;Yes;3;986,79;2,35
21843;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;150/300mg;Tablet - FDC;60;50000;421000,00;8,42;0,14;Aurobindo Unit III, India;Yes;4603;8033,13;694,65
5647;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;HIV, Lancet, Safety, for HIV Test kits, 100 Pcs;HIV, Lancet, Safety, for HIV Test kits, 100 Pcs;Generic;N/A;Test kit - Ancillary;100;850;8,50;0,01;0,00;Inverness Japan;Yes;56;360,00;0,01
81698;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;12700;141605,00;11,15;0,19;Aurobindo Unit III, India;Yes;1572;13479,25;277,55
42274;South Africa;PMO - US;Direct Drop;DDP;Ocean;1;Yes;ARV;Adult;Aurobindo Pharma Limited;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;76097;506045,05;6,65;0,22;Aurobindo Unit III, India;Yes;7105;6121,41;834,97
10282;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;963;30816,00;32,00;1,60;Trinity Biotech, Plc;Yes;320;3100,66;60,40
36978;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MICRO LABS LIMITED;Efavirenz 50mg, capsule, 30 Caps;Efavirenz;Generic;50mg;Capsule;30;1240;2504,80;2,02;0,07;Micro labs, Verna, Goa, India;Yes;71;990,04;3,51
10395;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orasure Technologies Inc.;HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests;HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit;OraQuick;N/A;Test kit;100;60;21000,00;350,00;3,50;Pacific Biotech, Thailand;Yes;144;4185,29;41,16
33144;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;4536;34020,00;7,50;0,25;Mylan (formerly Matrix) Nashik;Yes;266;3678,45;73,35
14431;Rwanda;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;Hoffmann-La Roche ltd Basel;Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs;Nelfinavir (as mesilate);Viracept;250mg;Tablet;270;109;17410,04;159,73;0,59;Roche Madrid;Yes;27;2205,25;28,73
28331;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;7018;624602,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;2305;24428,55;875,69
46005;Rwanda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;CIPLA LIMITED;Lamivudine 10mg/ml, oral solution, Bottle, 240 ml;Lamivudine;Generic;10mg/ml;Oral solution;240;9565;18651,75;1,95;0,01;Cipla, Goa, India;Yes;6490;3010,89;26,15
15643;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;2000;64000,00;32,00;1,60;Trinity Biotech, Plc;Yes;793;7938,18;105,60
36539;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs;Atazanavir/Ritonavir;Generic;300/100mg;Tablet;30;1665;37462,50;22,50;0,75;Mylan (formerly Matrix) Nashik;Yes;420;3900,39;46,34
1645;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;1116;78120,00;70,00;0,70;Inverness Japan;Yes;256;7118,12;153,12
10464;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Clearview Complete Kit, 25 Tests;HIV 1/2, Clearview Complete Kit;Clearview;N/A;Test kit;25;950;71250,00;75,00;3,00;Chembio Diagnostics Sys. Inc.;Yes;760;5213,02;139,65
43390;South Africa;PMO - US;Direct Drop;DDP;Air;0;No;ARV;Pediatric;GLAXOSMITHKLINE EXPORT LIMITED;Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml;Abacavir;Ziagen;20mg/ml;Oral solution;240;60000;601200,00;10,02;0,04;GSK Mississauga (Canada);Yes;22956;27372,24;991,98
54840;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2744;244216,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1186;24927,19;342,39
74008;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Pediatric;GLAXOSMITHKLINE EXPORT LIMITED;Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml;Abacavir;Ziagen;20mg/ml;Oral solution;240;20000;185600,00;9,28;0,04;GSK Mississauga (Canada);Yes;7664;8301,76;306,24
1889;Rwanda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;61021;725539,69;11,89;0,20;Aurobindo Unit III, India;Yes;6768;38120,96;1160,86
76813;Haiti;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs;Lopinavir/Ritonavir;Generic;100/25mg;Tablet;60;45;406,80;9,04;0,15;ABBVIE Ludwigshafen Germany;Yes;13;928,11;0,80
6431;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;50;2055,00;41,10;0,14;ABBVIE (Abbott) Logis. UK;Yes;99;1939,99;4,03
5590;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;7301;197127,00;27,00;1,35;Chembio Diagnostics Sys. Inc.;Yes;2093;16036,94;315,40
3552;Guyana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;213;15336,00;72,00;0,72;Inverness Japan;Yes;64;1083,36;30,06
29725;Haiti;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;26010;273105,00;10,50;0,35;Aurobindo Unit VII, IN;Yes;3619;10101,17;280,75
46447;Uganda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Adult;ASPEN PHARMACARE;Darunavir 300mg [Prezista], tablets, 120 Tabs;Darunavir;Prezista;300mg;Tablet;120;841;56010,60;66,60;0,55;Aspen-OSD, Port Elizabeth, SA;Yes;169;359,53;69,29
2417;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;9000;648000,00;72,00;0,72;Inverness Japan;Yes;2655;25052,69;1270,08
35643;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;EMCURE PHARMACEUTICALS LTD;Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs;Atazanavir/Ritonavir;Generic;300/100mg;Tablet;30;13823;248814,00;18,00;0,60;Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India;Yes;1805;10743,33;255,78
53691;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;1470;117600,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;595;7651,46;120,89
74683;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;86;6880,00;80,00;0,80;Inverness Japan;Yes;40;1765,86;11,35
610;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;38640;92736,00;2,40;0,04;Aurobindo Unit III, India;Yes;2719;18614,72;148,38
5976;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;6998;160954,00;23,00;23,00;KHB Test Kit Facility, Shanghai China;Yes;5057;44347,71;257,53
74786;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2070;165600,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;988;19368,23;232,17
43989;Tanzania;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Adult;BRISTOL-MYERS SQUIBB;Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps;Didanosine EC;Videx EC;400mg;Delayed-release capsules - blister;30;3000;71010,00;23,67;0,79;BMS Meymac, France;Yes;363;777,00;139,18
29036;Uganda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Adult;MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.);Raltegravir 400mg [Isentress], tablets, 60 Tabs;Raltegravir;Isentress;400mg;Tablet;60;63;5764,50;91,50;1,52;MSD, Haarlem, NL;Yes;7;360,00;12,43
1213;Vietnam;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;BRISTOL-MYERS SQUIBB;Didanosine 25mg [Videx], chewable tablets, 60 Tabs;Didanosine;Videx;25mg;Chewable/dispersible tablet;60;400;2800,00;7,00;0,12;BMS Meymac, France;Yes;148;14,36;5,49
12929;Kenya;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;1;80,00;80,00;0,80;Inverness Japan;Yes;1028;10083,69;0,17
33168;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs;Atazanavir/Ritonavir;Generic;300/100mg;Tablet;30;4779;107527,50;22,50;0,75;Mylan (formerly Matrix) Nashik;Yes;643;4142,07;133,01
37251;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Diluent, 25 Tests, Bottle x 5 ml;HIV 1/2, Bioline 3.0 Diluent, 25 Tests;Bioline;N/A;Test kit - Ancillary;1;13;11,70;0,90;0,90;Standard Diagnostics, Korea;Yes;1;137,50;0,02
64367;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs;HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs;Determine;N/A;Test kit - Ancillary;100;4;32,00;8,00;0,08;Alere Medical Co., Ltd.;Yes;2;1076,15;0,05
64946;Ghana;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs;Abacavir/Lamivudine;Generic;60/30mg;Tablet - FDC;60;9073;35838,35;3,95;0,07;Mylan (formerly Matrix) Nashik;Yes;437;4659,75;36,84
2506;Nigeria;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;2040;83844,00;41,10;0,34;ABBVIE Ludwigshafen Germany;Yes;309;3777,93;164,33
