id;day;airline;destination;dest_region;dest_size;boarding_area;dept_time;wait_min;cleanliness;safety;satisfaction
2392;Wednesday;UNITED INTL;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;105,0000000000000;Somewhat clean;Very safe;NA
2074;Friday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;229,0000000000000;Average;Very safe;Somewhat satsified
3112;Tuesday;UNITED;SPOKANE;West US;Small;Gates 70-90;2018-12-31;82,0000000000000;Somewhat clean;NA;NA
642;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;125,0000000000000;Somewhat clean;Neutral;Neutral
1342;Tuesday;UNITED INTL;KANSAI;Asia;Hub;Gates 91-102;2018-12-31;125,0000000000000;Clean;NA;Neutral
1341;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;740,0000000000000;Somewhat clean;Somewhat safe;NA
3092;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;173,0000000000000;Average;Somewhat safe;Neutral
2895;Sunday;WOW;REYKJAVIK;Europe;Small;Gates 1-12;2018-12-31;160,0000000000000;Somewhat clean;Very safe;Somewhat satsified
691;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;195,0000000000000;Average;Neutral;NA
525;Thursday;ALASKA;PUERTO VALLARTA;Canada/Mexico;Small;Gates 50-59;2018-12-31;180,0000000000000;Average;Somewhat safe;Somewhat satsified
724;Wednesday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;227,0000000000000;Somewhat clean;Very safe;Somewhat satsified
381;Friday;ALASKA;SAN JOSE DEL CABO;Canada/Mexico;Small;Gates 50-59;2018-12-31;165,0000000000000;Clean;Neutral;Somewhat satsified
1760;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;145,0000000000000;Average;Somewhat safe;Somewhat satsified
1707;Sunday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;210,0000000000000;Average;Very safe;Somewhat satsified
1624;Thursday;KOREAN AIR;SEOUL;Asia;Hub;Gates 1-12;2018-12-31;45,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1943;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;185,0000000000000;Somewhat clean;Very safe;Neutral
1120;Thursday;DELTA;MINNEAPOLIS-ST. PAUL;Midwest US;Hub;Gates 40-48;2018-12-31;120,0000000000000;Average;Neutral;Somewhat satsified
2202;Wednesday;AER LINGUS;DUBLIN;Europe;Large;Gates 91-102;2018-12-31;225,0000000000000;Clean;Somewhat safe;Somewhat satsified
3290;Wednesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;125,0000000000000;Average;Somewhat safe;NA
927;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;120,0000000000000;Clean;Very safe;Neutral
2572;Tuesday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;105,0000000000000;Somewhat clean;Somewhat safe;Neutral
308;Thursday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;80,0000000000002;Clean;Very safe;Somewhat satsified
1068;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;265,0000000000000;Clean;Neutral;Somewhat satsified
344;Friday;LUFTHANSA;FRANKFURT;Europe;Hub;Gates 91-102;2018-12-31;240,0000000000000;Somewhat clean;Somewhat safe;Neutral
1729;Monday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;150,0000000000000;Average;Somewhat safe;Neutral
2702;Friday;UNITED;ORLANDO;East US;Hub;Gates 70-90;2018-12-31;302,0000000000000;Average;Neutral;Somewhat satsified
3057;Sunday;PHILIPPINE AIRLINES;MANILA;Asia;Medium;Gates 1-12;2018-01-01;335,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
599;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;162,0000000000000;Average;Very safe;Neutral
2352;Tuesday;DELTA;MINNEAPOLIS-ST. PAUL;Midwest US;Hub;Gates 40-48;2018-12-31;155,0000000000000;Clean;Very safe;Somewhat satsified
1570;Wednesday;UNITED INTL;HONG KONG;Asia;Hub;Gates 91-102;2018-12-31;150,0000000000000;Clean;Somewhat safe;Somewhat satsified
3118;Sunday;ALASKA;NEWARK;East US;Hub;Gates 50-59;2018-12-31;94,9999999999998;Average;Neutral;Somewhat unsatisfied
2766;Thursday;DELTA;ATLANTA;East US;Hub;Gates 40-48;2018-12-31;90,0000000000000;Average;Very safe;Neutral
706;Wednesday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;245,0000000000000;Somewhat clean;Very safe;Very satisfied
1911;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;125,0000000000000;Average;Neutral;Neutral
704;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;185,0000000000000;Average;Somewhat safe;Neutral
2567;Tuesday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;120,0000000000000;Clean;Very safe;Somewhat satsified
3127;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;105,0000000000000;NA;Somewhat safe;Very satisfied
1250;Thursday;CHINA EASTERN;SHANGHAI;Asia;Hub;Gates 1-12;2018-12-31;300,0000000000000;Clean;Very safe;Somewhat satsified
2663;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;152,0000000000000;Clean;Somewhat safe;Somewhat satsified
2080;Thursday;AMERICAN;PHILADELPHIA;East US;Large;Gates 50-59;2018-12-31;122,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
229;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;70,0000000000001;Clean;Very safe;Neutral
1787;Saturday;UNITED;RALEIGH-DURHAM;East US;Medium;Gates 70-90;2018-12-31;130,0000000000000;Somewhat clean;Somewhat safe;NA
2942;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;90,0000000000000;Somewhat dirty;Very safe;Somewhat satsified
2749;Wednesday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;180,0000000000000;Somewhat clean;Very safe;Neutral
2691;Friday;UNITED;ORLANDO;East US;Hub;Gates 70-90;2018-12-31;367,0000000000000;Average;Neutral;Neutral
287;Thursday;UNITED;BALTIMORE;East US;Medium;Gates 70-90;2018-12-31;584,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
909;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Neutral
1225;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;95,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1077;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;385,0000000000000;Somewhat clean;Somewhat safe;Neutral
427;Sunday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;485,0000000000000;Somewhat clean;Very safe;Somewhat satsified
832;Sunday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;185,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
707;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;215,0000000000000;Somewhat clean;Very safe;NA
2849;Tuesday;UNITED;SEATTLE;West US;Hub;Gates 70-90;2018-12-31;157,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2422;Wednesday;AIR NEW ZEALAND;AUCKLAND;Australia/New Zealand;Medium;Gates 91-102;2018-12-31;160,0000000000000;Somewhat clean;Neutral;Neutral
1639;Saturday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;170,0000000000000;Clean;Very safe;Somewhat satsified
1557;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;105,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1998;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;NA;NA;Somewhat safe;Neutral
2329;Thursday;AMERICAN;CHICAGO-O'HARE;Midwest US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Neutral
997;Friday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;85,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1906;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;115,0000000000000;Average;Neutral;Neutral
1995;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;125,0000000000000;Average;Somewhat safe;Neutral
2961;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;110,0000000000000;Average;Somewhat safe;Neutral
422;Sunday;UNITED;INDIANAPOLIS;Midwest US;Medium;Gates 60-69;2018-12-31;NA;Average;Very safe;Somewhat satsified
2135;Wednesday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;94,9999999999998;Average;Very safe;Neutral
2858;Tuesday;UNITED;SEATTLE;West US;Hub;Gates 70-90;2018-12-31;57,0000000000000;Average;Somewhat safe;Neutral
1217;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;130,0000000000000;Average;Very safe;Neutral
1086;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;235,0000000000000;Average;Neutral;Neutral
996;Friday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;55,0000000000000;Somewhat clean;Somewhat safe;Neutral
1214;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;59,9999999999999;Average;Somewhat safe;Somewhat satsified
1204;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;75,0000000000001;Somewhat clean;Very safe;Somewhat satsified
1186;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;75,0000000000001;Somewhat clean;Neutral;Neutral
2872;Wednesday;UNITED;WASHINGTON DC-DULLES;East US;Medium;Gates 70-90;2018-12-31;77,0000000000000;Somewhat clean;Very safe;Somewhat satsified
974;Friday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;175,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2675;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;100,0000000000000;Somewhat clean;Very safe;Somewhat satsified
347;Friday;ALASKA;SAN DIEGO;West US;Medium;Gates 50-59;2018-12-31;156,0000000000000;Somewhat clean;Somewhat safe;Neutral
633;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;95,0000000000000;Somewhat clean;Somewhat safe;Neutral
613;Thursday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;140,0000000000000;Average;Neutral;Somewhat satsified
1580;Wednesday;DELTA;DETROIT;Midwest US;Large;Gates 40-48;2018-12-31;105,0000000000000;Average;Very safe;Somewhat satsified
3291;Wednesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;95,0000000000000;Somewhat clean;Very safe;Somewhat satsified
268;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;175,0000000000000;Somewhat clean;Very safe;Somewhat satsified
446;Sunday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;125,0000000000000;Somewhat clean;Very unsafe;Somewhat satsified
805;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;160,0000000000000;Somewhat clean;Very safe;Neutral
1664;Saturday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;135,0000000000000;Clean;Very safe;Very satisfied
2025;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;150,0000000000000;Clean;Very safe;Somewhat satsified
1691;Saturday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;155,0000000000000;Average;Somewhat safe;Neutral
1860;Tuesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;84,9999999999999;Average;Somewhat safe;Neutral
2809;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;90,0000000000000;Average;Neutral;Neutral
423;Sunday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;105,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2276;Wednesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;110,0000000000000;Somewhat clean;Somewhat safe;Neutral
2747;Wednesday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;150,0000000000000;Somewhat clean;Very safe;Neutral
2155;Thursday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;125,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
199;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;130,0000000000000;Clean;Very safe;Somewhat satsified
561;Thursday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;155,0000000000000;Somewhat clean;Somewhat safe;Neutral
2938;Friday;TURKISH AIRLINES;ISTANBUL;Middle East;Hub;Gates 91-102;2018-12-31;135,0000000000000;Average;Neutral;Neutral
3151;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;14,9999999999999;Average;Very safe;Neutral
2017;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;90,0000000000000;Somewhat clean;Neutral;Somewhat satsified
567;Thursday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;59,9999999999999;Somewhat clean;Somewhat safe;Neutral
607;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;132,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1533;Wednesday;ALASKA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;65,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2932;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;105,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1889;Wednesday;SINGAPORE AIRLINES;SINGAPORE;Asia;Hub;Gates 91-102;2018-12-31;120,0000000000000;Clean;Very safe;Somewhat satsified
2818;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;610,0000000000000;Clean;Very safe;Somewhat satsified
2931;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;105,0000000000000;Clean;Somewhat safe;Somewhat satsified
1974;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;95,0000000000001;Somewhat clean;Very safe;Somewhat satsified
2013;Wednesday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;120,0000000000000;Somewhat clean;Very safe;Neutral
3250;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;165,0000000000000;Clean;Neutral;Somewhat satsified
202;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;85,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2176;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;153,0000000000000;Average;Very safe;Neutral
3273;Tuesday;UNITED;LAS VEGAS;West US;Hub;Gates 70-90;2018-12-31;145,0000000000000;Somewhat clean;Very safe;Neutral
3275;Tuesday;UNITED;LAS VEGAS;West US;Hub;Gates 70-90;2018-12-31;85,0000000000002;Average;Neutral;Somewhat satsified
1115;Thursday;DELTA;MINNEAPOLIS-ST. PAUL;Midwest US;Hub;Gates 40-48;2018-12-31;120,0000000000000;Somewhat clean;Neutral;Neutral
2915;Thursday;DELTA;SEATTLE;West US;Hub;Gates 40-48;2018-12-31;145,0000000000000;Somewhat clean;Very safe;Neutral
1099;Thursday;DELTA;MINNEAPOLIS-ST. PAUL;Midwest US;Hub;Gates 40-48;2018-12-31;150,0000000000000;Clean;Somewhat safe;Somewhat satsified
1710;Sunday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;NA;Average;Somewhat safe;Neutral
263;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;175,0000000000000;Clean;Very safe;Neutral
3184;Thursday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Clean;Somewhat safe;Neutral
2053;Friday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;90,0000000000000;Average;Somewhat safe;Neutral
2871;Wednesday;UNITED;WASHINGTON DC-DULLES;East US;Medium;Gates 70-90;2018-12-31;137,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2672;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;102,0000000000000;Somewhat clean;Very safe;Neutral
2975;Wednesday;AMERICAN;CHARLOTTE;East US;Hub;Gates 50-59;2018-12-31;175,0000000000000;Somewhat clean;Very safe;Neutral
2949;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;85,0000000000000;Clean;Somewhat safe;Somewhat satsified
1727;Monday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;100,0000000000000;Somewhat dirty;Neutral;Neutral
1015;Friday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;122,0000000000000;Average;Somewhat safe;Neutral
2481;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;89,0000000000000;Average;Somewhat safe;Neutral
1080;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;205,0000000000000;Clean;Very safe;Somewhat satsified
1535;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;275,0000000000000;Clean;Very safe;Somewhat satsified
2953;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;60,0000000000001;Clean;Very safe;Somewhat satsified
431;Sunday;UNITED;INDIANAPOLIS;Midwest US;Medium;Gates 60-69;2018-12-31;223,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2355;Wednesday;UNITED;AUSTIN;Midwest US;Medium;Gates 70-90;2018-12-31;180,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1827;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;215,0000000000000;Average;Very safe;Somewhat satsified
2634;Tuesday;JETBLUE;NEW YORK-JFK;East US;Hub;Gates 1-12;2018-12-31;60,0000000000000;Somewhat clean;Somewhat safe;Neutral
1895;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;175,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2029;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;240,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2140;Wednesday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;245,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2994;Wednesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;328,0000000000000;Average;Very safe;Somewhat satsified
898;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;263,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1418;Wednesday;UNITED;LAS VEGAS;West US;Hub;Gates 60-69;2018-12-31;172,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
643;Thursday;ALASKA;NEW ORLEANS;Midwest US;Medium;Gates 50-59;2018-12-31;160,0000000000000;Somewhat clean;Neutral;Somewhat satsified
2426;Tuesday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;85,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2613;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;100,0000000000000;Somewhat clean;Somewhat safe;Neutral
1574;Wednesday;UNITED INTL;HONG KONG;Asia;Hub;Gates 91-102;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
3055;Sunday;PHILIPPINE AIRLINES;MANILA;Asia;Medium;Gates 1-12;2018-01-01;335,0000000000000;Average;Somewhat safe;Somewhat satsified
2169;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;123,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1559;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;135,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2365;Tuesday;JETBLUE;FT. LAUDERDALE;East US;Large;Gates 1-12;2018-12-31;121,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2769;Thursday;DELTA;ATLANTA;East US;Hub;Gates 40-48;2018-12-31;120,0000000000000;NA;NA;NA
512;Sunday;UNITED;KAHULUI;West US;Small;Gates 60-69;2018-12-31;130,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1811;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;211,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1577;Wednesday;UNITED INTL;HONG KONG;Asia;Hub;Gates 91-102;2018-12-31;205,0000000000000;Average;Neutral;Neutral
2403;Wednesday;UNITED INTL;SYDNEY;Australia/New Zealand;Hub;Gates 91-102;2018-12-31;230,0000000000000;Average;Very safe;Neutral
2388;Wednesday;UNITED INTL;SYDNEY;Australia/New Zealand;Hub;Gates 91-102;2018-12-31;125,0000000000000;Somewhat clean;Somewhat safe;Neutral
1741;Monday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;270,0000000000000;Clean;Very safe;Somewhat satsified
1293;Tuesday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;170,0000000000000;NA;Somewhat safe;Somewhat satsified
3287;Wednesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;65,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1857;Sunday;ALASKA;KAHULUI;West US;Small;Gates 50-59;2018-12-31;115,0000000000000;Somewhat clean;Somewhat safe;Neutral
2951;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;165,0000000000000;Somewhat clean;Very safe;Very satisfied
2469;Friday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;121,0000000000000;Average;Very safe;Somewhat unsatisfied
2655;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;117,0000000000000;Average;Somewhat safe;Neutral
2713;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;160,0000000000000;Average;Somewhat safe;Somewhat satsified
1070;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;230,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2657;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;132,0000000000000;Somewhat clean;Very safe;Neutral
3085;Tuesday;UNITED;SPOKANE;West US;Small;Gates 70-90;2018-12-31;82,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
3009;Wednesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;838,0000000000000;Clean;Neutral;Somewhat satsified
3081;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;133,0000000000000;Somewhat clean;Very safe;Neutral
210;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;160,0000000000000;Somewhat clean;Somewhat safe;Neutral
3142;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;45,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2893;Sunday;WOW;REYKJAVIK;Europe;Small;Gates 1-12;2018-12-31;175,0000000000000;Average;Somewhat safe;Neutral
2725;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;145,0000000000000;Average;Neutral;Neutral
1798;Sunday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;175,0000000000000;Average;Neutral;Neutral
2608;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;125,0000000000000;Average;Somewhat safe;Neutral
352;Friday;LUFTHANSA;FRANKFURT;Europe;Hub;Gates 91-102;2018-12-31;240,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1171;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;90,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1339;Tuesday;UNITED INTL;KANSAI;Asia;Hub;Gates 91-102;2018-12-31;215,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1791;Saturday;UNITED;RALEIGH-DURHAM;East US;Medium;Gates 70-90;2018-12-31;145,0000000000000;Somewhat clean;Neutral;Neutral
1905;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;128,0000000000000;Somewhat clean;Neutral;Somewhat satsified
2238;Wednesday;AER LINGUS;DUBLIN;Europe;Large;Gates 91-102;2018-12-31;195,0000000000000;Somewhat clean;Neutral;Neutral
3193;Sunday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-01-01;160,0000000000000;Somewhat clean;Very safe;Neutral
985;Friday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;475,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
