
x,daysSinceFirstPurch, shoppingCartValue, gender, voucher, returned, boughtAgain
3535,41,39.1 ,female,0,       0,1
3536,15,42.2 ,male,0,       0,1
3537,12,63.1 ,female,0,       0,0
3538,25,137.  ,male,0,       0,1
3539,22,114.  ,female,0,       0,0
3540,34,91.1 ,male,0,       1,0
3541,10,48.7 ,female,0,       1,0
3542,11,70.9 ,male,0,       0,0
3543,20,34.2 ,male,1,        1,0
3544,35,90.1 ,female,0,       1,0
3545,22,49.3 ,female,0,       1,0
3546,53,113.  ,female,0,       1,1
3547,19,58.7 ,female,1,        0,1
3548,58,93.3 ,female,1,        1,0
3549,59,72.8 ,female,0,       1,1
3550,26,58.4 ,female,0,       0,1
3551,43,143.  ,female,0,       1,0
3552,38,124.  ,male,0,       0,0
3553,25,79.8 ,female,0,       0,1
3554,35,72.8 ,female,0,       0,1
3555,21,125.  ,male,0,       0,0
3556,58,69.9 ,male,0,       1,0
3557,21,97.6 ,female,0,       0,1
3558,26,70.8 ,female,1,        0,1
3559,52,62.5 ,male,0,       0,1
3560,44,44.7 ,male,0,       0,0
3561,40,89.1 ,female,0,       0,0
3562,18,59.6 ,female,0,       0,0
3563,45,231.  ,male,0,       0,1
3564, 7,77.8 ,female,1,        0,1
3565,44,114.  ,male,0,       1,1
3566,40,127.  ,male,0,       1,1
3567,51,55.8 ,female,0,       1,0
3568,32,119.  ,female,0,       1,1
3569,42,51.3 ,female,0,       0,1
3570,34,35.2 ,female,1,        0,0
3571,28,35.8 ,female,0,       0,1
3572,65,26.9 ,female,0,       0,1
3573,18,87.5 ,male,1,        0,1
3574,35,74.8 ,male,0,       1,0
3575,45,46.1 ,female,1,        0,0
3576,23,187.  ,male,1,        0,1
3577,56,51.2 ,male,0,       0,1
3578,21,24.8 ,female,0,       0,1
3579,49,110.  ,male,1,        0,1
3580,42,77.5 ,male,0,       0,0
3581,74,198.  ,female,0,       0,1
3582,14,97.9 ,female,0,       1,0
3583,39,110.  ,male,0,       1,1
3584,48,48.8 ,male,0,       0,1
3585,46,30.2 ,male,0,       0,1
3586,31,66.2 ,female,0,       0,1
3587,28,96.7 ,female,0,       1,0
3588,34,67.0 ,male,1,        0,0
3589, 6,63.0 ,female,0,       0,1
3590, 8,78.4 ,male,0,       0,1
3591,48,243.  ,female,0,       0,0
3592,38,31.8 ,female,1,        0,0
3593,61,105.  ,female,0,       0,1
3594,48,129.  ,female,0,       0,0
3595,38,106.  ,female,0,       0,1
3596,43,72.4 ,female,1,        0,1
3597,25,94.7 ,female,0,       0,1
3598, 4,91.3 ,female,0,       0,1
3599,47,163.  ,female,0,       1,0
3600,40,58.1 ,male,0,       1,0
3601,70,60.0 ,female,0,       0,1
3602,69,62.8 ,female,0,       0,1
3603,26,45.8 ,male,0,       0,1
3604,47,77.7 ,female,0,       0,1
3605,73,81.5 ,female,0,       0,0
3606,40,33.7 ,female,0,       0,0
3607,33,90.5 ,male,1,        1,0
3608,35,74.8 ,female,0,       1,1
3609,33,46.7 ,female,0,       1,0
3610,41,162.  ,female,1,        0,1
3611,22,88.1 ,female,1,        0,1
3612,68,74.0 ,female,0,       0,1
3613,17,36.8 ,female,0,       1,0
3614,31,59.8 ,female,0,       0,1
3615,57,50.5 ,female,0,       0,0
3616,38,299.  ,male,0,       0,1
3617,26,50.7 ,female,0,       1,0
3618,23,56.7 ,male,0,       1,0
3619, 9,122.  ,female,0,       0,1
3620,46,93.9 ,female,1,        0,1
3621,26,104.  ,female,1,        1,0
3622,47,301.  ,male,0,       0,1
3623,42,73.6 ,male,0,       0,0
3624,23,79.9 ,female,0,       1,0
3625,55,77.6 ,female,0,       0,1
3626,17,156.  ,male,1,        0,1
3627,12,190.  ,female,0,       0,0
3628,46,378.  ,male,0,       0,1
3629,28,80   ,female,0,       0,0
3630,22,35.0 ,female,0,       0,0
3631,65,146.  ,male,0,       0,1
3632,20,88.5 ,male,0,       0,1
3633,27,56.8 ,male,0,       1,0
3634,62,59.2 ,female,0,       0,1
3635,31,84.5 ,female,0,       0,1
3636,49,37.8 ,male,1,        0,0
3637,12,40.5 ,female,0,       0,0
3638,17,42.9 ,female,0,       0,1
3639,31,52.8 ,male,0,       1,1
3640,24,111.  ,male,0,       1,1
3641,28,40.5 ,female,0,       0,0
3642,23,317.  ,male,0,       0,0
3643,23,35.1 ,male,0,       0,0
3644,54,82.4 ,female,0,       0,1
3645,46,103.  ,female,1,        0,1
3646,54,68.3 ,female,0,       0,0
3647,38,60.9 ,male,0,       0,1
3648,31,78.0 ,female,0,       0,1
3649,19,81.9 ,female,0,       0,1
3650,50,152   ,female,0,       0,0
3651,32,54.8 ,male,0,       1,1
3652,18,54.8 ,male,1,        1,0
3653,60,31.1 ,female,0,       1,1
3654,38,137.  ,female,0,       1,1
3655,21,162.  ,male,0,       0,1
3656,50,54.3 ,female,1,        1,0
3657,31,83.4 ,female,0,       0,1
3658,28,128.  ,female,1,        0,1
3659,17,79.0 ,male,0,       1,1
3660,22,48.4 ,female,0,       0,0
3661,15,34.8 ,female,1,        1,0
3662,26,42.0 ,female,0,       0,0
3663,28,56.1 ,male,0,       0,1
3664,60,162.  ,male,0,       1,0
3665,19,65.2 ,female,0,       1,1
3666,23,77.0 ,female,0,       0,1
3667,20,88.0 ,female,0,       0,1
3668,30,73.6 ,female,0,       0,1
3669,13,52.9 ,female,0,       1,0
3670,36,57.0 ,male,0,       1,1
3671,10,61.1 ,female,0,       0,0
3672,15,55.2 ,female,0,       0,0
3673,16,67.6 ,male,0,       1,1
3674,13,65.0 ,female,0,       0,1
3675,59,92.9 ,female,0,       1,0
3676,56,132.  ,male,0,       0,1
3677,40,165.  ,female,1,        0,1
3678,17,133.  ,female,1,        0,1
3679,30,110.  ,female,0,       0,1
3680,14,47.8 ,female,0,       0,1
3681,51,46.2 ,female,0,       0,1
3682,27,90.6 ,female,0,       0,1
3683,21,55.8 ,female,0,       0,1
3684,83,262.  ,female,0,       0,1
3685,39,63.7 ,female,0,       0,1
3686,64,29.6 ,female,0,       0,0
3687,13,43.1 ,female,0,       0,1
3688,32,37.4 ,female,1,        0,0
3689,22,47.2 ,female,0,       0,0
3690,47,32.0 ,male,0,       0,0
3691,39,105.  ,male,0,       0,1
3692,17,62.1 ,male,0,       0,0
3693,27,57.6 ,female,0,       0,0
3694,28,156.  ,female,0,       0,1
3695,56,85.4 ,female,0,       0,0
3696,30,261.  ,male,0,       0,1
3697,70,70.1 ,male,0,       0,1
3698,   103,242.  ,male,1,        0,0
3699,48,47.4 ,female,0,       0,1
3700,36,69.9 ,female,0,       0,0
3701,41,48.7 ,male,0,       0,1
3702,15,76.4 ,male,0,       0,0
3703,32,198.  ,male,0,       0,1
3704,26,51.6 ,female,0,       0,0
3705,64,133.  ,female,0,       0,0
3706,65,44.5 ,male,1,        1,0
3707,23,53.3 ,female,0,       0,1
3708,26,59.4 ,male,0,       0,1
3709,20,66.3 ,female,1,        0,1
3710, 6,26.6 ,female,0,       0,1
3711,17,68.1 ,male,0,       1,1
3712,39,67.6 ,male,0,       0,1
3713,46,34.8 ,female,0,       0,0
3714,70,258.  ,female,0,       0,0
3715,14,54.2 ,female,0,       0,1
3716,16,61.8 ,male,0,       0,1
3717,14,62.4 ,male,0,       0,1
3718,34,24.8 ,female,0,       0,1
3719,29,53.0 ,female,0,       0,1
3720,30,69.6 ,female,0,       0,1
3721,20,99.0 ,female,1,        0,0
3722,16,77.8 ,female,0,       0,0
3723,38,50.4 ,female,0,       0,1
3724,42,101.  ,male,0,       0,1
3725, 8,55.9 ,female,0,       0,0
3726,46,105.  ,female,1,        0,0
3727,45,168.  ,female,1,        1,1
3728,33,65.2 ,female,0,       0,1
3729,11,96.9 ,female,0,       0,1
3730,12,99.6 ,male,0,       0,1
3731,15,57.3 ,female,1,        0,1
3732,40,127.  ,female,0,       0,1
3733,36,49.2 ,male,0,       0,1
3734,26,70.0 ,female,0,       0,1
3735,19,51.9 ,female,0,       0,0
3736,27,49.8 ,female,1,        0,1
3737,60,112.  ,female,0,       1,0
3738,49,72.3 ,female,0,       0,0
3739,17,117.  ,male,1,        0,1
3740,75,69.8 ,female,1,        0,0
3741,45,63.2 ,female,0,       0,0
3742,26,63.1 ,male,0,       0,1
3743,18,66.0 ,male,0,       0,1
3744,38,118.  ,female,0,       1,1
3745,14,63.7 ,female,0,       0,1
3746,   101,158.  ,male,0,       0,0
3747,46,146.  ,male,0,       0,1
3748,31,72.3 ,female,0,       0,0
3749,27,54.7 ,female,0,       0,1
3750,26,80.4 ,male,0,       1,1
3751,48,57.0 ,female,0,       0,0
3752,25,141.  ,male,0,       0,1
3753,36,182.  ,male,0,       1,0
3754,31,40.5 ,female,0,       0,0
3755,32,34.4 ,male,0,       0,1
3756,80,157.  ,female,0,       0,1
3757, 6,281.  ,female,1,        0,0
3758,10,65.8 ,male,0,       1,0
3759,26,284.  ,male,1,        0,1
3760,44,104.  ,female,0,       0,1
3761,12,103.  ,female,0,       0,0
3762,11,62.4 ,female,0,       1,0
3763,13,54.4 ,female,1,        0,0
3764,44,99.4 ,female,0,       1,0
3765,30,47.9 ,female,0,       0,1
3766,10,134.  ,male,0,       0,1
3767,36,57.4 ,female,1,        0,1
3768,61,114.  ,female,0,       0,0
3769,68,273.  ,male,0,       0,1
3770,17,52.0 ,female,0,       0,1
3771,34,57.4 ,female,0,       1,1
3772,16,119.  ,female,0,       1,0
3773,64,66.8 ,female,0,       0,1
3774,43,60.2 ,female,0,       0,1
3775,71,203.  ,female,0,       0,0
3776,32,57.9 ,female,0,       1,1
3777,26,86.9 ,female,0,       0,1
3778,30,61.9 ,female,0,       0,1
3779,42,125.  ,male,0,       0,0
3780,26,113.  ,female,1,        1,0
3781,32,39.6 ,male,1,        0,0
3782,33,74.5 ,female,0,       0,1
3783,16,45.5 ,female,0,       1,1
3784,53,72.0 ,male,1,        0,0
3785,33,346.  ,female,1,        0,0
3786,21,30.9 ,female,0,       0,0
3787,50,36.3 ,female,0,       0,0
3788,28,64.2 ,male,0,       1,0
3789,25,46.2 ,female,0,       0,1
3790,32,57.2 ,female,0,       0,0
3791,14,63.6 ,female,0,       0,1
3792,56,54.7 ,female,0,       0,0
3793,23,77.8 ,male,0,       0,1
3794,18,125.  ,female,1,        0,1
3795,10,48.6 ,male,0,       0,1
3796,44,58.6 ,male,0,       1,1
3797,67,46.8 ,female,1,        0,0
3798,28,27.9 ,male,0,       0,1
3799,47,99.8 ,male,0,       0,1
3800,35,76.9 ,male,0,       1,1
3801,36,96.7 ,female,0,       0,1
3802,63,87.5 ,female,0,       1,0
3803,25,51.8 ,female,0,       0,0
3804,51,112.  ,male,0,       0,1
3805,17,54.2 ,male,0,       0,1
3806,20,69.0 ,male,0,       0,1
3807,16,66.1 ,male,1,        0,0
3808,21,60.3 ,female,0,       0,0
3809,13,96.3 ,female,0,       0,1
3810,68,58.9 ,male,0,       0,1
3811,55,129.  ,female,0,       0,1
3812,17,47   ,female,0,       0,1
3813,68,107.  ,male,0,       1,1
3814,57,170.  ,female,0,       0,0
3815,26,43   ,female,1,        0,0
3816,51,102.  ,female,0,       0,0
3817,12,82.3 ,female,0,       1,0
3818,25,85.8 ,male,0,       0,1
3819,38,127.  ,male,0,       0,1
3820,36,113.  ,male,0,       0,1
3821,40,127.  ,female,0,       0,1
3822,26,90.9 ,female,0,       0,1
3823,24,139.  ,female,0,       0,1
3824, 9,135.  ,female,0,       0,1
3825,28,100   ,female,0,       0,1
3826,68,29.4 ,female,0,       0,1
3827,27,59.6 ,male,0,       0,1
3828,72,294.  ,female,1,        0,1
3829,55,108.  ,male,0,       0,1
3830,21,119.  ,female,0,       0,1
3831,   107,213.  ,male,0,       0,1
3832,51,46.9 ,female,0,       0,1
3833,53,60.5 ,female,0,       0,1
3834,40,86.5 ,female,0,       0,1
3835, 6,72.6 ,female,0,       0,1
3836,76,102.  ,female,0,       0,1
3837,25,40.6 ,female,1,        0,1
3838,57,123.  ,male,0,       0,1
3839,53,80.6 ,female,1,        0,1
3840,17,73.5 ,male,0,       0,0
3841,47,89.5 ,female,0,       0,1
3842,21,40.2 ,female,0,       1,0
3843,30,71.0 ,female,0,       1,1
3844,10,119.  ,female,0,       0,1
3845,23,24.2 ,female,0,       0,1
3846,35,48.9 ,female,0,       0,1
3847,42,41.1 ,female,0,       1,0
3848, 4,90.5 ,male,0,       0,1
3849,10,46.4 ,male,0,       0,0
3850,16,38.2 ,female,0,       0,0
3851,25,77.8 ,female,0,       0,0
3852,27,168.  ,male,0,       0,1
3853,42,57.8 ,female,0,       0,0
3854,14,66.1 ,female,0,       0,1
3855,30,29.8 ,female,0,       0,1
3856,18,111.  ,female,0,       1,1
3857, 3,30.0 ,female,1,        0,0
3858,46,47.4 ,female,0,       0,1
3859, 9,29.2 ,female,1,        0,0
3860,24,166.  ,female,1,        1,0
3861,22,148.  ,female,0,       0,1
3862,16,41.4 ,male,0,       0,0
3863,75,138.  ,female,0,       0,1
3864, 7,113.  ,female,0,       0,0
3865,20,117.  ,male,0,       1,1
3866,40,48.9 ,female,1,        1,0
3867,18,33.3 ,female,0,       1,0
3868,36,71.2 ,male,0,       0,0
3869,24,73.3 ,female,0,       1,0
3870,25,77.6 ,female,0,       0,0
3871,14,49.1 ,male,0,       0,1
3872,17,128.  ,female,0,       0,0
3873,64,63.0 ,female,0,       0,0
3874,31,82.7 ,male,0,       0,0
3875,67,85.3 ,male,0,       0,1
3876,69,61.4 ,male,0,       0,0
3877,34,128.  ,female,0,       0,1
3878,19,88.3 ,female,0,       0,1
3879,60,64.2 ,male,0,       1,0
3880,18,80.6 ,female,0,       0,1
3881,38,84.5 ,female,0,       0,0
3882, 9,54.4 ,male,0,       0,1
3883,55,199   ,female,0,       0,1
3884,33,28.6 ,male,0,       0,0
3885,36,50.6 ,female,1,        0,0
3886,32,68.2 ,female,0,       0,1
3887,35,75.5 ,female,1,        1,0
3888,41,106.  ,female,0,       0,1
3889,71,183.  ,male,0,       0,1
3890,42,66.0 ,male,0,       1,1
3891,67,179.  ,female,1,        1,0
3892,63,173.  ,female,0,       1,1
3893,25,132.  ,female,0,       0,0
3894,14,156.  ,female,0,       0,0
3895,43,53.1 ,female,1,        0,1
3896,19,76.2 ,male,0,       0,0
3897,32,55.1 ,male,1,        0,1
3898,41,112.  ,male,0,       0,1
3899, 8,63.1 ,male,0,       0,0
3900,32,82.0 ,female,1,        0,0
3901,24,50.1 ,female,0,       0,1
3902,72,57.4 ,female,0,       0,0
3903,30,71.6 ,female,0,       1,0
3904,34,82.8 ,male,0,       0,1
3905,43,153.  ,female,0,       0,1
3906,28,57.8 ,female,0,       0,0
3907,27,42.9 ,male,1,        1,0
3908,26,78.2 ,male,0,       1,0
3909,96,185.  ,female,0,       0,1
3910,36,87.2 ,female,0,       0,1
3911,39,168.  ,male,0,       0,1
3912,14,87.1 ,female,1,        0,1
3913,38,81.4 ,male,0,       1,0
3914,40,103.  ,male,0,       0,1
3915,47,78.0 ,female,0,       0,1
3916,17,56.2 ,male,0,       0,1
3917,14,39.0 ,female,0,       0,1
3918,19,183.  ,female,0,       1,1
3919,53,134.  ,female,0,       0,1
3920,12,24.0 ,female,0,       0,1
3921,21,133.  ,female,0,       0,1
3922,61,145.  ,male,0,       0,1
3923,34,75.8 ,male,0,       0,1
3924,22,154.  ,female,0,       0,1
3925,44,158.  ,female,0,       0,1
3926,21,208.  ,male,0,       0,1
3927,31,22.1 ,female,1,        0,0
3928, 7,72.5 ,female,0,       0,1
3929,62,175.  ,female,1,        1,1
3930,63,170.  ,male,0,       0,1
3931, 7,22.1 ,female,0,       1,1
3932,47,170.  ,male,1,        0,1
3933,85,42.1 ,female,0,       0,0
3934,31,47.3 ,female,0,       0,0
3935,61,79.0 ,female,0,       0,1
3936,49,96.8 ,male,0,       0,1
3937,11,241.  ,female,1,        1,1
3938,31,67.7 ,female,0,       0,0
3939,64,212.  ,female,0,       1,1
3940,12,56.0 ,female,1,        0,0
3941,39,62.8 ,female,0,       1,0
3942,56,90.1 ,female,0,       0,1
3943, 8,72.5 ,male,1,        0,1
3944,26,57.0 ,female,0,       1,0
3945,24,44.5 ,female,0,       0,1
3946,48,48.5 ,female,0,       0,1
3947,49,46.1 ,female,0,       0,0
3948, 6,89.4 ,female,1,        0,1
3949,40,163.  ,male,0,       0,1
3950,18,122.  ,female,0,       0,1
3951,45,48.0 ,male,0,       0,1
3952,10,49.6 ,female,0,       0,1
3953,51,119.  ,female,1,        0,0
3954,50,110.  ,male,0,       1,1
3955,34,112.  ,male,0,       0,1
3956,11,44.9 ,female,0,       0,1
3957,64,98.2 ,female,0,       0,1
3958,31,52.2 ,male,1,        1,1
3959,29,73.9 ,female,0,       0,0
3960,45,52.6 ,female,1,        0,0
3961,50,166.  ,male,0,       0,1
3962,36,55.0 ,female,0,       0,0
3963,51,46.7 ,male,0,       0,0
3964,47,53.9 ,female,0,       0,1
3965,36,78.2 ,male,0,       0,0
3966,43,71.8 ,male,0,       1,0
3967,42,131.  ,female,0,       0,1
3968,23,71.4 ,female,0,       0,1
3969,33,61.3 ,female,0,       1,0
3970,23,159.  ,female,0,       0,1
3971,29,50.8 ,female,0,       0,0
3972,15,96.6 ,female,0,       0,1
3973,38,90.7 ,female,1,        0,0
3974,42,70.7 ,female,0,       0,0
3975,20,38.9 ,female,0,       1,1
3976,33,159.  ,female,0,       1,1
3977,14,44.4 ,female,0,       0,1
3978,45,66.4 ,female,0,       0,1
3979,   115,362.  ,female,1,        0,0
3980,33,55.2 ,female,1,        0,0
3981,32,118.  ,female,0,       0,1
3982,18,87.9 ,female,0,       0,1
3983,20,117.  ,male,0,       0,1
3984,   124,238.  ,female,1,        0,0
3985,73,54.7 ,female,0,       0,0
3986,21,58.9 ,female,0,       0,1
3987,34,95.1 ,male,0,       0,1
3988,51,48.6 ,male,0,       0,1
3989,19,60.6 ,male,0,       1,0
3990,32,121.  ,female,0,       0,0
3991,18,47.3 ,female,0,       0,1
3992,37,89.3 ,male,0,       0,1
3993,44,110.  ,female,0,       1,1
3994,12,40.6 ,female,0,       0,0
3995,79,149.  ,female,0,       0,0
3996,39,67.8 ,female,0,       0,1
3997,33,54.0 ,female,0,       0,1
3998,39,78.8 ,male,1,        1,1
3999,11,108.  ,male,1,        1,1
4000,29,66.9 ,female,0,       0,0
4001, 7,100   ,male,0,       0,1
4002,54,176.  ,female,0,       0,1
4003,34,57.7 ,female,1,        0,0
4004,53,54.5 ,female,1,        0,1
4005,26,159.  ,female,0,       0,1
4006,31,55.5 ,female,0,       0,1
4007,24,46.1 ,female,0,       0,1
4008,11,55.2 ,female,1,        0,0
4009,47,245.  ,male,0,       1,1
4010,10,54.4 ,female,0,       1,0
4011,60,93.6 ,female,1,        0,0
4012,23,110.  ,female,0,       0,1
4013,40,47.0 ,male,0,       0,0
4014, 8,52.2 ,female,1,        0,1
4015,16,95.7 ,female,0,       0,1
4016,58,116.  ,male,0,       0,1
4017,81,123.  ,female,0,       1,0
4018,10,31.4 ,female,0,       0,1
4019,53,39.1 ,male,0,       0,1
4020,54,59.7 ,female,0,       0,0
4021,27,54.5 ,female,1,        0,0
4022,39,68.4 ,female,0,       0,0
4023,42,126.  ,male,0,       0,1
4024,30,60.8 ,female,0,       0,0
4025,51,87.0 ,male,1,        0,0
4026,37,82.5 ,female,1,        0,1
4027,60,259.  ,male,0,       0,1
4028,64,99.4 ,female,0,       0,0
4029,26,54.7 ,female,0,       0,0
4030,19,74.6 ,male,0,       0,1
4031,34,42.8 ,male,0,       1,1
4032,60,74.9 ,female,0,       0,0
4033,28,63.5 ,female,0,       1,0
4034,20,120.  ,female,0,       0,1
4035,30,150.  ,male,0,       1,0
4036,47,73.2 ,female,1,        0,1
4037,37,115.  ,female,0,       0,0
4038,37,46.2 ,female,0,       0,1
4039,   102,293.  ,male,0,       0,1
4040,40,251.  ,female,0,       1,0
4041,28,67.6 ,female,1,        0,1
4042,17,46.2 ,female,0,       0,1
4043,56,38.4 ,female,1,        0,0
4044,19,86.5 ,female,0,       0,0
4045,43,76.9 ,male,0,       0,1
4046,37,122.  ,female,0,       0,1
4047,76,101.  ,male,1,        0,1
4048,26,81.8 ,female,0,       0,1
4049,38,109.  ,male,0,       1,1
4050,40,235   ,male,1,        0,1
4051,49,72.6 ,female,0,       0,1
4052,15,46.6 ,male,0,       1,1
4053, 4,63.6 ,female,0,       0,0
4054, 8,57.9 ,male,0,       1,1
4055,52,65.5 ,male,0,       0,0
4056, 3,49.2 ,male,0,       0,1
4057,16,27.4 ,female,0,       0,0
4058,54,148.  ,female,0,       1,1
4059, 6,125.  ,female,0,       0,1
4060,25,121.  ,male,0,       0,1
4061,35,60.0 ,female,0,       0,1
4062,43,238.  ,male,0,       0,1
4063,54,128.  ,female,0,       0,0
4064,38,51.2 ,female,1,        0,0
4065,84,174.  ,male,0,       0,1
4066,14,81.2 ,male,0,       0,1
4067,63,78.0 ,female,0,       0,1
4068,15,151.  ,male,0,       1,1
4069,19,47.4 ,female,0,       0,0
4070,20,81.8 ,female,0,       0,1
4071,33,110.  ,female,0,       0,1
4072,31,59.2 ,female,0,       1,0
4073,31,48.6 ,female,1,        0,1
4074,32,47.7 ,female,0,       0,1
4075,18,64.4 ,male,0,       0,0
4076,36,139   ,male,0,       0,1
4077,43,123.  ,female,0,       1,1
4078,43,87.5 ,female,0,       0,1
4079,41,87.2 ,male,0,       0,1
4080,37,80.6 ,female,0,       0,1
4081,60,70.4 ,female,0,       0,1
4082,47,179.  ,male,0,       0,1
4083,29,121.  ,female,0,       0,1
4084,35,218.  ,male,0,       0,1
4085, 2,57.8 ,female,0,       1,0
4086,41,149.  ,male,1,        0,0
4087,37,75.7 ,female,0,       0,0
4088,57,98.3 ,male,0,       0,1
4089,31,37.4 ,female,0,       0,0
4090,35,118.  ,male,0,       1,1
4091,35,44.9 ,male,0,       1,0
4092,41,117.  ,male,0,       1,0
4093,   125,265.  ,male,0,       0,1
4094,33,42.9 ,male,0,       1,1
4095,32,146.  ,female,0,       0,1
4096,49,176.  ,male,0,       1,1
4097,14,98.0 ,female,0,       1,0
4098,26,85.8 ,male,0,       0,1
4099,14,58.0 ,female,0,       0,1
4100,40,200.  ,male,0,       0,0
4101,13,64.2 ,female,0,       0,0
4102,60,34.2 ,female,0,       0,0
4103,47,64.9 ,female,0,       0,1
4104,23,36.9 ,male,0,       0,1
4105,20,75.2 ,female,0,       0,1
4106,60,80.1 ,male,0,       0,0
4107,45,81.4 ,female,0,       0,0
4108,17,44.4 ,female,1,        0,0
4109,83,74.4 ,male,0,       0,1
4110,21,276.  ,male,0,       1,1
4111,33,64.6 ,female,0,       1,1
4112,17,58.4 ,female,1,        0,0
4113,40,71.2 ,female,0,       0,0
4114,27,125.  ,male,0,       0,1
4115,20,144.  ,female,1,        1,1
4116,11,147.  ,female,0,       1,1
4117,47,62.4 ,female,0,       0,1
4118,67,124.  ,female,0,       1,0
4119,21,90.9 ,male,0,       0,1
4120,14,251.  ,female,0,       0,1
4121,10,55.0 ,female,0,       0,1
4122,36,280.  ,female,0,       0,1
4123,39,78.4 ,female,0,       1,1
4124,28,66.6 ,female,1,        0,1
4125,63,70.9 ,female,0,       0,1
4126,25,50.2 ,male,0,       0,1
4127,25,43.7 ,female,1,        0,0
4128,55,45.1 ,female,0,       1,0
4129,43,258.  ,male,1,        0,1
4130,62,142.  ,male,1,        0,1
4131,41,64.7 ,female,0,       0,1
4132,22,81.9 ,female,0,       1,0
4133,60,112.  ,female,0,       0,1
4134,21,64.9 ,male,0,       0,1
4135,37,54.3 ,male,0,       0,1
4136,29,132.  ,female,0,       0,0
4137,11,99.0 ,female,1,        1,1
4138,17,58.9 ,female,1,        1,1
4139,21,115.  ,female,0,       0,1
4140,35,104.  ,male,0,       0,1
4141,14,88.9 ,female,0,       1,1
4142,29,39.8 ,female,0,       0,1
4143,29,76.0 ,male,0,       0,1
4144,62,85.0 ,female,0,       0,0
4145, 3,63.0 ,female,0,       0,0
4146,79,94.8 ,female,0,       0,1
4147,15,67.4 ,female,1,        0,0
4148, 5,36.2 ,female,0,       0,1
4149,35,136.  ,female,0,       0,0
4150,16,41.0 ,female,1,        0,0
4151,18,35.4 ,female,1,        0,0
4152,68,90.8 ,female,1,        0,1
4153,21,201.  ,female,0,       0,1
4154,61,99.8 ,female,0,       0,0
4155,36,78.8 ,female,0,       0,1
4156,15,59.6 ,female,0,       0,1
4157,43,53.0 ,male,0,       1,0
4158,41,82.1 ,female,0,       0,1
4159,19,80.4 ,female,0,       0,1
4160,24,64.6 ,male,0,       1,1
4161,48,64.5 ,female,0,       1,0
4162,31,79.1 ,male,0,       0,0
4163,48,85.4 ,male,1,        0,1
4164,21,34.9 ,male,1,        0,1
4165,27,77.1 ,male,0,       1,0
4166,44,137.  ,male,0,       0,1
4167,23,34.0 ,female,0,       0,1
4168,26,96.2 ,female,0,       0,1
4169,14,23.8 ,female,0,       1,1
4170,33,94.6 ,female,0,       0,0
4171,65,90.6 ,female,0,       0,1
4172,13,61.9 ,male,1,        0,0
4173,32,462.  ,female,0,       1,1
4174,11,70.9 ,male,0,       1,0
4175,43,62.8 ,female,0,       0,0
4176,25,66.6 ,female,0,       0,1
4177,29,75.6 ,male,0,       0,1
4178,33,44.0 ,male,0,       1,1
4179,35,50.1 ,female,1,        0,0
4180,47,122.  ,female,1,        1,0
4181,47,124.  ,male,1,        0,0
4182,30,729.  ,female,0,       0,1
4183,20,63.6 ,male,0,       0,0
4184,11,44.2 ,male,0,       1,1
4185,22,99.4 ,female,1,        0,1
4186,24,87.8 ,female,1,        0,1
4187,76,105.  ,female,0,       0,1
4188,25,95.5 ,female,0,       0,1
4189,69,77.7 ,female,0,       0,1
4190, 9,123.  ,female,0,       0,1
4191,42,55.2 ,female,1,        0,1
4192,26,55.3 ,female,0,       0,1
4193,40,38.5 ,female,1,        0,0
4194,57,125.  ,male,0,       0,1
4195,47,78.9 ,female,0,       0,0
4196,32,57.0 ,male,0,       1,0
4197,22,27.6 ,male,0,       0,1
4198,17,72.7 ,female,1,        0,1
4199,38,120.  ,male,0,       0,0
4200,15,111.  ,male,0,       0,1
4201,63,125.  ,female,0,       0,1
4202,37,79.1 ,female,0,       0,1
4203,26,90.2 ,female,0,       0,1
4204,13,74.2 ,female,1,        0,1
4205, 9,69.1 ,male,1,        0,0
4206,47,147.  ,female,0,       1,1
4207,62,181.  ,female,1,        0,0
4208,18,109.  ,male,1,        0,1
4209,11,43.4 ,male,0,       0,1
4210,52,42.4 ,male,1,        0,0
4211,15,103.  ,male,1,        0,0
4212,83,43.1 ,female,0,       0,0
4213,22,43.3 ,female,0,       0,1
4214,60,56.6 ,female,0,       0,1
4215,22,65.7 ,male,0,       1,1
4216,24,111.  ,female,0,       1,0
4217,50,70.2 ,male,0,       0,0
4218,36,237.  ,male,0,       0,1
4219,37,131.  ,male,0,       0,1
4220,52,65.8 ,female,0,       0,0
4221,23,222.  ,female,0,       0,1
4222,36,59.8 ,female,0,       0,0
4223,28,61.2 ,male,0,       0,0
4224,56,165.  ,female,0,       1,0
4225,68,81.1 ,male,0,       1,1
4226, 7,29.5 ,female,0,       1,0
4227,74,55.6 ,male,0,       0,1
4228,18,57.4 ,female,0,       0,0
4229,38,86.1 ,male,0,       0,1
4230,87,118.  ,female,0,       0,0
4231, 7,114.  ,female,0,       1,0
4232,65,75.6 ,female,1,        1,1
4233,34,37.8 ,male,0,       0,1
4234,40,51.8 ,female,0,       0,1
4235,16,38.2 ,male,0,       0,1
4236,21,80.3 ,male,0,       1,1
4237,11,69.4 ,female,0,       0,0
4238,37,263.  ,female,0,       0,0
4239,20,70.5 ,male,0,       0,1
4240, 8,54.2 ,female,0,       0,1
4241,38,329.  ,male,0,       0,1
